Q2_center	xbj_center	Content
4.325	0.3075	7.67952e+06
4.325	0.3125	1.41119e+07
4.325	0.3175	1.37489e+07
4.325	0.3225	1.36516e+07
4.325	0.3275	1.29153e+07
4.325	0.3325	1.31539e+07
4.325	0.3375	1.28389e+07
4.325	0.3425	1.11535e+07
4.325	0.3475	9.97681e+06
4.325	0.3525	9.31771e+06
4.325	0.3575	6.78898e+06
4.325	0.3625	5.95458e+06
4.325	0.3675	5.37126e+06
4.325	0.3725	3.67222e+06
4.325	0.3775	2.95718e+06
4.325	0.3825	2.60555e+06
4.325	0.3875	1.76579e+06
4.325	0.3925	436229
4.325	0.3975	163388
4.325	0.4025	107272
4.325	0.4075	124630
4.325	0.4125	54640
4.325	0.4175	3901.41
4.375	0.3075	358521
4.375	0.3125	1.08421e+07
4.375	0.3175	1.35076e+07
4.375	0.3225	1.28363e+07
4.375	0.3275	1.27245e+07
4.375	0.3325	1.22389e+07
4.375	0.3375	1.23045e+07
4.375	0.3425	1.20721e+07
4.375	0.3475	1.09821e+07
4.375	0.3525	9.60847e+06
4.375	0.3575	9.42483e+06
4.375	0.3625	6.9021e+06
4.375	0.3675	5.52645e+06
4.375	0.3725	5.63366e+06
4.375	0.3775	4.33623e+06
4.375	0.3825	2.8723e+06
4.375	0.3875	2.42429e+06
4.375	0.3925	2.3525e+06
4.375	0.3975	1.14425e+06
4.375	0.4025	209120
4.375	0.4075	104593
4.375	0.4125	117523
4.375	0.4175	133546
4.375	0.4225	48174.7
4.375	0.4275	2763
4.425	0.3125	2.10453e+06
4.425	0.3175	1.22267e+07
4.425	0.3225	1.26914e+07
4.425	0.3275	1.22496e+07
4.425	0.3325	1.20808e+07
4.425	0.3375	1.15379e+07
4.425	0.3425	1.18197e+07
4.425	0.3475	1.1292e+07
4.425	0.3525	1.09739e+07
4.425	0.3575	9.2716e+06
4.425	0.3625	8.96325e+06
4.425	0.3675	7.58204e+06
4.425	0.3725	5.41544e+06
4.425	0.3775	5.4011e+06
4.425	0.3825	4.70065e+06
4.425	0.3875	3.14452e+06
4.425	0.3925	2.1973e+06
4.425	0.3975	2.26425e+06
4.425	0.4025	1.80348e+06
4.425	0.4075	747118
4.425	0.4125	101409
4.425	0.4175	111546
4.425	0.4225	143386
4.425	0.4275	101382
4.425	0.4325	22339.4
4.425	0.4375	1017.7
4.475	0.3175	5.16029e+06
4.475	0.3225	1.21693e+07
4.475	0.3275	1.20393e+07
4.475	0.3325	1.17578e+07
4.475	0.3375	1.16707e+07
4.475	0.3425	1.13366e+07
4.475	0.3475	1.10559e+07
4.475	0.3525	1.08289e+07
4.475	0.3575	1.06099e+07
4.475	0.3625	9.37539e+06
4.475	0.3675	8.40102e+06
4.475	0.3725	8.10494e+06
4.475	0.3775	5.86232e+06
4.475	0.3825	5.14837e+06
4.475	0.3875	4.67281e+06
4.475	0.3925	3.59451e+06
4.475	0.3975	2.38501e+06
4.475	0.4025	2.17605e+06
4.475	0.4075	1.92687e+06
4.475	0.4125	1.65016e+06
4.475	0.4175	436181
4.475	0.4225	110634
4.475	0.4275	135891
4.475	0.4325	103436
4.475	0.4375	59978.6
4.475	0.4425	32257.1
4.475	0.4475	329.266
4.525	0.3175	23883.7
4.525	0.3225	8.27925e+06
4.525	0.3275	1.17173e+07
4.525	0.3325	1.15802e+07
4.525	0.3375	1.14355e+07
4.525	0.3425	1.11086e+07
4.525	0.3475	1.03977e+07
4.525	0.3525	1.04625e+07
4.525	0.3575	1.01825e+07
4.525	0.3625	1.01393e+07
4.525	0.3675	9.29699e+06
4.525	0.3725	7.87538e+06
4.525	0.3775	7.89664e+06
4.525	0.3825	6.40311e+06
4.525	0.3875	5.07794e+06
4.525	0.3925	4.37133e+06
4.525	0.3975	4.258e+06
4.525	0.4025	3.02694e+06
4.525	0.4075	2.05123e+06
4.525	0.4125	1.82691e+06
4.525	0.4175	1.95864e+06
4.525	0.4225	1.27124e+06
4.525	0.4275	282742
4.525	0.4325	126203
4.525	0.4375	99308.2
4.525	0.4425	71583
4.525	0.4475	61667.5
4.525	0.4525	18027.9
4.525	0.4575	1443.75
4.575	0.3225	939108
4.575	0.3275	1.0452e+07
4.575	0.3325	1.14077e+07
4.575	0.3375	1.10831e+07
4.575	0.3425	1.09153e+07
4.575	0.3475	1.03385e+07
4.575	0.3525	1.00386e+07
4.575	0.3575	9.83044e+06
4.575	0.3625	9.84615e+06
4.575	0.3675	9.66753e+06
4.575	0.3725	9.07471e+06
4.575	0.3775	7.80221e+06
4.575	0.3825	7.58499e+06
4.575	0.3875	6.94553e+06
4.575	0.3925	5.31672e+06
4.575	0.3975	4.17178e+06
4.575	0.4025	4.29135e+06
4.575	0.4075	4.02152e+06
4.575	0.4125	2.47222e+06
4.575	0.4175	1.7342e+06
4.575	0.4225	1.86797e+06
4.575	0.4275	1.64689e+06
4.575	0.4325	1.0154e+06
4.575	0.4375	233871
4.575	0.4425	90961.3
4.575	0.4475	69543.1
4.575	0.4525	61042.6
4.575	0.4575	66357.3
4.575	0.4625	46037.8
4.575	0.4675	25.4372
4.625	0.3275	3.13037e+06
4.625	0.3325	1.10001e+07
4.625	0.3375	1.06913e+07
4.625	0.3425	1.06312e+07
4.625	0.3475	1.03926e+07
4.625	0.3525	9.90249e+06
4.625	0.3575	9.67968e+06
4.625	0.3625	9.43662e+06
4.625	0.3675	9.40487e+06
4.625	0.3725	9.12229e+06
4.625	0.3775	8.81752e+06
4.625	0.3825	8.0848e+06
4.625	0.3875	6.91883e+06
4.625	0.3925	6.98004e+06
4.625	0.3975	5.80216e+06
4.625	0.4025	4.09672e+06
4.625	0.4075	4.1355e+06
4.625	0.4125	4.39802e+06
4.625	0.4175	3.15802e+06
4.625	0.4225	1.86794e+06
4.625	0.4275	1.76368e+06
4.625	0.4325	1.62917e+06
4.625	0.4375	1.65445e+06
4.625	0.4425	850142
4.625	0.4475	150112
4.625	0.4525	64366.6
4.625	0.4575	57924.1
4.625	0.4625	73563.8
4.625	0.4675	69568
4.625	0.4725	30555.7
4.625	0.4775	3838.74
4.675	0.3325	5.86582e+06
4.675	0.3375	1.03954e+07
4.675	0.3425	1.03146e+07
4.675	0.3475	1.0053e+07
4.675	0.3525	1.01265e+07
4.675	0.3575	9.4265e+06
4.675	0.3625	9.30248e+06
4.675	0.3675	9.01063e+06
4.675	0.3725	8.55099e+06
4.675	0.3775	8.59051e+06
4.675	0.3825	8.66388e+06
4.675	0.3875	8.05055e+06
4.675	0.3925	6.75301e+06
4.675	0.3975	6.63794e+06
4.675	0.4025	6.41191e+06
4.675	0.4075	4.44721e+06
4.675	0.4125	3.93675e+06
4.675	0.4175	4.28534e+06
4.675	0.4225	3.82606e+06
4.675	0.4275	2.26966e+06
4.675	0.4325	1.70855e+06
4.675	0.4375	1.57646e+06
4.675	0.4425	1.66176e+06
4.675	0.4475	1.48946e+06
4.675	0.4525	688235
4.675	0.4575	111530
4.675	0.4625	53167.7
4.675	0.4675	70786.5
4.675	0.4725	72176.6
4.675	0.4775	77211.2
4.675	0.4825	64963.5
4.675	0.4875	5490.62
4.725	0.3325	308065
4.725	0.3375	8.3681e+06
4.725	0.3425	9.96022e+06
4.725	0.3475	9.57947e+06
4.725	0.3525	9.56324e+06
4.725	0.3575	9.21477e+06
4.725	0.3625	9.02851e+06
4.725	0.3675	8.88574e+06
4.725	0.3725	8.59523e+06
4.725	0.3775	8.20975e+06
4.725	0.3825	8.20135e+06
4.725	0.3875	8.25255e+06
4.725	0.3925	7.8503e+06
4.725	0.3975	6.75375e+06
4.725	0.4025	6.41716e+06
4.725	0.4075	6.24194e+06
4.725	0.4125	5.08742e+06
4.725	0.4175	3.93348e+06
4.725	0.4225	4.08953e+06
4.725	0.4275	3.66526e+06
4.725	0.4325	3.13913e+06
4.725	0.4375	1.95849e+06
4.725	0.4425	1.48897e+06
4.725	0.4475	1.58476e+06
4.725	0.4525	1.53054e+06
4.725	0.4575	1.34969e+06
4.725	0.4625	603934
4.725	0.4675	73273.6
4.725	0.4725	66903.5
4.725	0.4775	67866.1
4.725	0.4825	78094.1
4.725	0.4875	90616.2
4.725	0.4925	44179.8
4.725	0.4975	9664.89
4.775	0.3375	1.74762e+06
4.775	0.3425	9.54334e+06
4.775	0.3475	9.24054e+06
4.775	0.3525	9.24346e+06
4.775	0.3575	9.02947e+06
4.775	0.3625	8.59863e+06
4.775	0.3675	8.48028e+06
4.775	0.3725	8.22238e+06
4.775	0.3775	8.10661e+06
4.775	0.3825	7.74819e+06
4.775	0.3875	7.76372e+06
4.775	0.3925	7.84207e+06
4.775	0.3975	7.47875e+06
4.775	0.4025	6.72564e+06
4.775	0.4075	6.08989e+06
4.775	0.4125	5.99804e+06
4.775	0.4175	5.20428e+06
4.775	0.4225	4.24981e+06
4.775	0.4275	3.94361e+06
4.775	0.4325	3.41796e+06
4.775	0.4375	3.34378e+06
4.775	0.4425	2.65792e+06
4.775	0.4475	1.63567e+06
4.775	0.4525	1.50724e+06
4.775	0.4575	1.44179e+06
4.775	0.4625	1.45159e+06
4.775	0.4675	1.11942e+06
4.775	0.4725	497558
4.775	0.4775	95368.7
4.775	0.4825	64458.3
4.775	0.4875	73611.5
4.775	0.4925	85819.6
4.775	0.4975	57888.7
4.775	0.5025	42332.6
4.775	0.5075	19180.5
4.775	0.5125	829.006
4.825	0.3425	4.05927e+06
4.825	0.3475	9.18045e+06
4.825	0.3525	8.9179e+06
4.825	0.3575	8.71733e+06
4.825	0.3625	8.62052e+06
4.825	0.3675	7.9983e+06
4.825	0.3725	8.21245e+06
4.825	0.3775	8.02486e+06
4.825	0.3825	7.57419e+06
4.825	0.3875	7.46709e+06
4.825	0.3925	7.36618e+06
4.825	0.3975	7.52047e+06
4.825	0.4025	7.1248e+06
4.825	0.4075	6.69556e+06
4.825	0.4125	6.0337e+06
4.825	0.4175	5.52033e+06
4.825	0.4225	4.98152e+06
4.825	0.4275	4.86688e+06
4.825	0.4325	4.01163e+06
4.825	0.4375	3.18172e+06
4.825	0.4425	3.12179e+06
4.825	0.4475	3.09031e+06
4.825	0.4525	2.37433e+06
4.825	0.4575	1.57854e+06
4.825	0.4625	1.39683e+06
4.825	0.4675	1.35996e+06
4.825	0.4725	1.20118e+06
4.825	0.4775	1.13813e+06
4.825	0.4825	601172
4.825	0.4875	95105.7
4.825	0.4925	69944
4.825	0.4975	83659.5
4.825	0.5025	54737.1
4.825	0.5075	54921.4
4.825	0.5125	35517.1
4.825	0.5175	25148
4.825	0.5225	4787.95
4.875	0.3425	37986
4.875	0.3475	6.48713e+06
4.875	0.3525	8.60774e+06
4.875	0.3575	8.4431e+06
4.875	0.3625	8.27439e+06
4.875	0.3675	8.08972e+06
4.875	0.3725	7.73393e+06
4.875	0.3775	7.66293e+06
4.875	0.3825	7.52439e+06
4.875	0.3875	7.14618e+06
4.875	0.3925	7.11046e+06
4.875	0.3975	6.9892e+06
4.875	0.4025	7.06563e+06
4.875	0.4075	6.6934e+06
4.875	0.4125	6.50045e+06
4.875	0.4175	6.1361e+06
4.875	0.4225	5.21604e+06
4.875	0.4275	4.85798e+06
4.875	0.4325	4.92363e+06
4.875	0.4375	4.20761e+06
4.875	0.4425	3.11589e+06
4.875	0.4475	3.08547e+06
4.875	0.4525	2.95426e+06
4.875	0.4575	2.96392e+06
4.875	0.4625	2.1827e+06
4.875	0.4675	1.33887e+06
4.875	0.4725	1.26164e+06
4.875	0.4775	1.10236e+06
4.875	0.4825	1.25856e+06
4.875	0.4875	1.12939e+06
4.875	0.4925	569072
4.875	0.4975	112413
4.875	0.5025	78101.2
4.875	0.5075	53599.1
4.875	0.5125	51419.7
4.875	0.5175	39366
4.875	0.5225	55279.4
4.875	0.5275	35345.2
4.875	0.5325	19927.3
4.925	0.3475	830416
4.925	0.3525	7.85133e+06
4.925	0.3575	8.06427e+06
4.925	0.3625	8.04548e+06
4.925	0.3675	7.88477e+06
4.925	0.3725	7.46998e+06
4.925	0.3775	7.61633e+06
4.925	0.3825	7.08271e+06
4.925	0.3875	7.16732e+06
4.925	0.3925	6.78763e+06
4.925	0.3975	6.76934e+06
4.925	0.4025	6.60381e+06
4.925	0.4075	6.56818e+06
4.925	0.4125	6.24158e+06
4.925	0.4175	6.11776e+06
4.925	0.4225	6.1254e+06
4.925	0.4275	5.08529e+06
4.925	0.4325	4.56231e+06
4.925	0.4375	4.62815e+06
4.925	0.4425	4.50543e+06
4.925	0.4475	3.45087e+06
4.925	0.4525	2.90979e+06
4.925	0.4575	2.77703e+06
4.925	0.4625	2.89754e+06
4.925	0.4675	2.70845e+06
4.925	0.4725	1.86495e+06
4.925	0.4775	1.26524e+06
4.925	0.4825	1.05516e+06
4.925	0.4875	1.18428e+06
4.925	0.4925	1.20345e+06
4.925	0.4975	1.01746e+06
4.925	0.5025	499829
4.925	0.5075	132914
4.925	0.5125	49942.7
4.925	0.5175	47848.7
4.925	0.5225	38642.4
4.925	0.5275	51343.9
4.925	0.5325	58266.9
4.925	0.5375	62920
4.925	0.5425	15451.1
4.925	0.5475	892.685
4.975	0.3525	2.52538e+06
4.975	0.3575	7.94399e+06
4.975	0.3625	7.70202e+06
4.975	0.3675	7.69485e+06
4.975	0.3725	7.48992e+06
4.975	0.3775	7.18259e+06
4.975	0.3825	6.9517e+06
4.975	0.3875	6.80433e+06
4.975	0.3925	6.83203e+06
4.975	0.3975	6.48046e+06
4.975	0.4025	6.36835e+06
4.975	0.4075	6.2672e+06
4.975	0.4125	6.08832e+06
4.975	0.4175	5.97283e+06
4.975	0.4225	5.69797e+06
4.975	0.4275	5.86748e+06
4.975	0.4325	5.13348e+06
4.975	0.4375	4.40846e+06
4.975	0.4425	4.33817e+06
4.975	0.4475	4.44075e+06
4.975	0.4525	3.99196e+06
4.975	0.4575	3.06443e+06
4.975	0.4625	2.693e+06
4.975	0.4675	2.74177e+06
4.975	0.4725	2.66418e+06
4.975	0.4775	2.213e+06
4.975	0.4825	1.7087e+06
4.975	0.4875	1.01961e+06
4.975	0.4925	1.09488e+06
4.975	0.4975	1.11425e+06
4.975	0.5025	996212
4.975	0.5075	809298
4.975	0.5125	505170
4.975	0.5175	182394
4.975	0.5225	44381.4
4.975	0.5275	37948.6
4.975	0.5325	47323.1
4.975	0.5375	51390.3
4.975	0.5425	70850
4.975	0.5475	38330.4
4.975	0.5525	27383.9
4.975	0.5575	1955.9
5.025	0.3575	4.63752e+06
5.025	0.3625	7.47907e+06
5.025	0.3675	7.40099e+06
5.025	0.3725	7.21862e+06
5.025	0.3775	6.93145e+06
5.025	0.3825	6.67621e+06
5.025	0.3875	6.63579e+06
5.025	0.3925	6.37409e+06
5.025	0.3975	6.44073e+06
5.025	0.4025	6.21506e+06
5.025	0.4075	6.29453e+06
5.025	0.4125	5.97598e+06
5.025	0.4175	5.81768e+06
5.025	0.4225	5.6361e+06
5.025	0.4275	5.72236e+06
5.025	0.4325	5.56057e+06
5.025	0.4375	4.98703e+06
5.025	0.4425	4.599e+06
5.025	0.4475	4.11315e+06
5.025	0.4525	4.2185e+06
5.025	0.4575	4.07917e+06
5.025	0.4625	3.47427e+06
5.025	0.4675	2.77612e+06
5.025	0.4725	2.54501e+06
5.025	0.4775	2.50294e+06
5.025	0.4825	2.31406e+06
5.025	0.4875	2.09043e+06
5.025	0.4925	1.38585e+06
5.025	0.4975	1.10842e+06
5.025	0.5025	1.0532e+06
5.025	0.5075	944700
5.025	0.5125	783740
5.025	0.5175	817384
5.025	0.5225	625554
5.025	0.5275	256944
5.025	0.5325	38175.6
5.025	0.5375	38928.7
5.025	0.5425	50447.7
5.025	0.5475	64397.9
5.025	0.5525	38827.4
5.025	0.5575	31854.8
5.025	0.5625	14957.7
5.025	0.5675	12094.6
5.025	0.5725	2644.37
5.075	0.3575	297581
5.075	0.3625	6.18796e+06
5.075	0.3675	7.11226e+06
5.075	0.3725	7.12982e+06
5.075	0.3775	6.96984e+06
5.075	0.3825	6.51049e+06
5.075	0.3875	6.5664e+06
5.075	0.3925	6.16957e+06
5.075	0.3975	6.01105e+06
5.075	0.4025	6.11753e+06
5.075	0.4075	6.00112e+06
5.075	0.4125	5.83314e+06
5.075	0.4175	5.54084e+06
5.075	0.4225	5.54253e+06
5.075	0.4275	5.54704e+06
5.075	0.4325	5.38422e+06
5.075	0.4375	5.26662e+06
5.075	0.4425	4.8944e+06
5.075	0.4475	4.74463e+06
5.075	0.4525	4.05262e+06
5.075	0.4575	4.04946e+06
5.075	0.4625	3.90727e+06
5.075	0.4675	3.71891e+06
5.075	0.4725	3.121e+06
5.075	0.4775	2.4833e+06
5.075	0.4825	2.34912e+06
5.075	0.4875	2.18642e+06
5.075	0.4925	2.15081e+06
5.075	0.4975	2.04706e+06
5.075	0.5025	1.38666e+06
5.075	0.5075	1.03269e+06
5.075	0.5125	896499
5.075	0.5175	753190
5.075	0.5225	781948
5.075	0.5275	843218
5.075	0.5325	768116
5.075	0.5375	311930
5.075	0.5425	50569
5.075	0.5475	47324.6
5.075	0.5525	62749.9
5.075	0.5575	35755.3
5.075	0.5625	32936.7
5.075	0.5675	17164.3
5.075	0.5725	23054.2
5.075	0.5775	13169.2
5.075	0.5825	2925.47
5.075	0.5875	3966.98
5.125	0.3625	1.43995e+06
5.125	0.3675	6.93436e+06
5.125	0.3725	6.72968e+06
5.125	0.3775	6.9173e+06
5.125	0.3825	6.66587e+06
5.125	0.3875	6.16971e+06
5.125	0.3925	6.23369e+06
5.125	0.3975	5.80832e+06
5.125	0.4025	5.87148e+06
5.125	0.4075	5.6587e+06
5.125	0.4125	5.85362e+06
5.125	0.4175	5.53739e+06
5.125	0.4225	5.25773e+06
5.125	0.4275	5.14623e+06
5.125	0.4325	5.21603e+06
5.125	0.4375	5.13355e+06
5.125	0.4425	4.9182e+06
5.125	0.4475	4.69356e+06
5.125	0.4525	4.7443e+06
5.125	0.4575	4.1352e+06
5.125	0.4625	3.98811e+06
5.125	0.4675	3.72128e+06
5.125	0.4725	3.58279e+06
5.125	0.4775	3.15705e+06
5.125	0.4825	2.72377e+06
5.125	0.4875	2.24945e+06
5.125	0.4925	2.10967e+06
5.125	0.4975	2.0377e+06
5.125	0.5025	2.08642e+06
5.125	0.5075	1.6385e+06
5.125	0.5125	1.24628e+06
5.125	0.5175	848447
5.125	0.5225	674234
5.125	0.5275	761394
5.125	0.5325	793907
5.125	0.5375	820535
5.125	0.5425	643846
5.125	0.5475	354565
5.125	0.5525	125940
5.125	0.5575	56377.7
